id,first_name,last_name,email,gender,part_time_job,absence_days,extracurricular_activities,weekly_self_study_hours,career_aspiration,math_score,history_score,physics_score,chemistry_score,biology_score,english_score,geography_score,Grade,Age,CGPA,College_Application
187,Joan,Cohen,joan.cohen.187@gslingacademy.com,female,False,5,True,9,Real Estate Developer,78,99,64,99,65,84,80,Sophomore,16,B,Claremont McKenna
188,Kimberly,Lopez,kimberly.lopez.188@gslingacademy.com,female,True,2,True,0,Business Owner,92,62,86,97,54,76,76,Senior,17,C,Vanderbilt
189,Steven,Walker,steven.walker.189@gslingacademy.com,male,False,5,False,26,Unknown,70,77,91,96,100,89,67,Freshman,14,B,Reed
190,Sonia,Bowers,sonia.bowers.190@gslingacademy.com,female,False,5,False,30,Scientist,95,79,98,95,89,99,87,Freshman,15,A,Tufts
191,Penny,Perez,penny.perez.191@gslingacademy.com,female,False,7,False,1,Game Developer,99,82,93,83,92,90,60,Junior,16,B,Bryn Mawr
192,Mike,Harris,mike.harris.192@gslingacademy.com,male,False,1,True,26,Software Engineer,96,66,79,80,88,61,85,Senior,18,C,Barnard
193,Vanessa,Sweeney,vanessa.sweeney.193@gslingacademy.com,female,False,2,False,2,Game Developer,85,90,85,74,96,71,80,Sophomore,15,B,UC Berkeley
194,Adam,Edwards,adam.edwards.194@gslingacademy.com,male,False,5,False,9,Stock Investor,91,94,82,100,68,66,69,Freshman,15,B,University of Chicago
195,Angelica,Johnson,angelica.johnson.195@gslingacademy.com,female,False,2,False,30,Scientist,85,64,93,80,82,70,94,Sophomore,15,B,Haverford
196,Tiffany,Hernandez,tiffany.hernandez.196@gslingacademy.com,female,False,3,False,24,Stock Investor,94,73,61,68,65,85,67,Freshman,15,C,Claremont McKenna
197,Mark,Myers,mark.myers.197@gslingacademy.com,male,False,4,False,21,Software Engineer,95,69,62,87,84,83,64,Freshman,15,C,UC Berkeley
198,Erica,Cochran,erica.cochran.198@gslingacademy.com,female,False,2,False,14,Teacher,69,90,83,70,83,91,67,Senior,18,C,Johns Hopkins
199,Karen,Watson,karen.watson.199@gslingacademy.com,female,False,1,False,24,Software Engineer,95,72,94,96,91,61,94,Senior,17,B,Vassar
200,Kathryn,Frazier,kathryn.frazier.200@gslingacademy.com,female,False,3,False,34,Lawyer,94,88,65,88,60,81,78,Freshman,14,C,Columbia
201,Anthony,Jackson,anthony.jackson.201@gslingacademy.com,male,False,1,True,34,Accountant,82,81,100,81,60,79,96,Freshman,14,B,Carnegie Mellon
202,Jordan,Perez,jordan.perez.202@gslingacademy.com,male,False,6,True,27,Software Engineer,99,73,91,91,93,80,100,Sophomore,16,B,University of Michigan
203,Jennifer,Burgess,jennifer.burgess.203@gslingacademy.com,female,False,3,False,16,Accountant,85,62,84,80,37,80,71,Sophomore,15,C,Princeton
204,Christina,Davis,christina.davis.204@gslingacademy.com,female,False,1,True,21,Accountant,100,87,60,92,46,67,96,Senior,18,C,UCLA
205,April,Ryan,april.ryan.205@gslingacademy.com,female,False,1,False,1,Artist,98,95,90,81,82,86,98,Junior,17,A,Vanderbilt
206,Maxwell,Davis,maxwell.davis.206@gslingacademy.com,male,False,3,False,17,Software Engineer,97,78,81,67,90,95,79,Junior,17,B,Princeton
207,Matthew,Guzman,matthew.guzman.207@gslingacademy.com,male,False,5,False,0,Unknown,99,86,68,94,97,77,92,Junior,17,B,Dartmouth
208,Robert,Mayer,robert.mayer.208@gslingacademy.com,male,False,3,True,12,Accountant,99,73,77,74,62,68,99,Junior,16,C,Kenyon
209,Amanda,Willis,amanda.willis.209@gslingacademy.com,female,False,2,False,22,Banker,75,83,70,71,86,95,76,Freshman,14,C,Colgate
210,Michele,Thomas,michele.thomas.210@gslingacademy.com,female,False,1,True,14,Teacher,63,80,99,78,60,84,86,Junior,17,C,Bowdoin
211,Tim,Turner,tim.turner.211@gslingacademy.com,male,False,0,False,41,Doctor,96,88,90,100,94,87,96,Freshman,15,A,Colgate
212,Joe,Strickland,joe.strickland.212@gslingacademy.com,male,False,4,False,32,Construction Engineer,91,73,86,73,84,60,71,Junior,16,C,USC
213,Trevor,Cruz,trevor.cruz.213@gslingacademy.com,male,True,1,False,4,Business Owner,52,58,60,97,93,89,68,Sophomore,16,C,UCLA
214,Melissa,Roberts,melissa.roberts.214@gslingacademy.com,female,False,1,False,22,Doctor,99,71,80,82,95,64,64,Sophomore,15,C,Hamilton
215,Tammy,Miller,tammy.miller.215@gslingacademy.com,female,False,3,False,17,Banker,84,62,92,74,73,98,91,Sophomore,16,B,UC Berkeley
216,Chad,Morgan,chad.morgan.216@gslingacademy.com,male,False,2,False,2,Artist,100,90,82,79,94,83,78,Junior,16,B,Reed
217,Samantha,Maldonado,samantha.maldonado.217@gslingacademy.com,female,False,4,False,33,Banker,82,71,93,90,90,76,97,Sophomore,15,B,Cornell
218,Marie,Martin,marie.martin.218@gslingacademy.com,female,False,5,False,29,Banker,75,88,65,80,76,94,97,Junior,17,B,Wesleyan
219,Theresa,Tucker,theresa.tucker.219@gslingacademy.com,female,True,1,False,27,Unknown,66,71,94,72,96,70,63,Sophomore,15,C,Harvard
220,Joseph,Morris,joseph.morris.220@gslingacademy.com,male,False,6,True,34,Banker,99,88,72,76,68,92,72,Senior,18,B,USC
221,Charles,Parker,charles.parker.221@gslingacademy.com,male,False,3,False,2,Real Estate Developer,99,76,94,88,75,66,84,Freshman,14,B,Bowdoin
222,Rachel,Alvarez,rachel.alvarez.222@gslingacademy.com,female,False,3,False,22,Software Engineer,95,87,79,95,84,90,74,Senior,17,B,Claremont McKenna
223,Charles,Robertson,charles.robertson.223@gslingacademy.com,male,False,7,False,33,Software Engineer,99,61,75,68,66,90,99,Sophomore,15,C,Reed
224,Steven,York,steven.york.224@gslingacademy.com,male,False,5,False,17,Designer,65,72,96,69,78,93,72,Sophomore,16,C,University of Michigan
225,Robert,Dougherty,robert.dougherty.225@gslingacademy.com,male,False,7,False,4,Business Owner,85,55,74,71,66,50,99,Senior,18,C,USC
226,Vanessa,Wheeler,vanessa.wheeler.226@gslingacademy.com,female,False,7,True,3,Business Owner,69,78,57,72,71,96,87,Senior,17,C,Davidson
227,Emily,Mcclure,emily.mcclure.227@gslingacademy.com,female,False,7,False,3,Business Owner,75,76,88,65,97,83,85,Freshman,15,B,Reed
228,Angela,Thomas,angela.thomas.228@gslingacademy.com,female,False,7,True,17,Software Engineer,91,78,72,69,77,91,96,Junior,17,B,University of Michigan
229,Roberto,Evans,roberto.evans.229@gslingacademy.com,male,False,3,False,6,Real Estate Developer,92,95,61,98,89,85,80,Junior,17,B,Middlebury
230,Christopher,Perez,christopher.perez.230@gslingacademy.com,male,False,7,False,9,Unknown,62,64,65,86,67,94,68,Freshman,14,C,Smith
231,William,Torres,william.torres.231@gslingacademy.com,male,True,2,False,35,Software Engineer,87,91,98,94,100,87,89,Senior,17,A,UCLA
232,Lisa,Gardner,lisa.gardner.232@gslingacademy.com,female,False,3,False,17,Software Engineer,97,88,87,61,86,92,94,Sophomore,15,B,Kenyon
233,Catherine,Owens,catherine.owens.233@gslingacademy.com,non-binary,False,1,False,7,Government Officer,97,92,79,88,92,99,85,Sophomore,15,A,Barnard
234,Keith,Summers,keith.summers.234@gslingacademy.com,male,False,5,False,16,Designer,98,88,92,84,90,90,71,Senior,17,B,Brown
235,Linda,Adams,linda.adams.235@gslingacademy.com,female,False,1,False,20,Software Engineer,96,67,88,95,82,75,84,Freshman,14,B,Oberlin
236,Michael,Wright,michael.wright.236@gslingacademy.com,male,True,7,False,0,Business Owner,98,89,81,56,72,74,94,Sophomore,16,B,Vanderbilt
237,Kyle,James,kyle.james.237@gslingacademy.com,male,False,2,False,27,Lawyer,87,82,95,81,85,84,73,Junior,16,B,Grinnell
238,Christopher,Cook,christopher.cook.238@gslingacademy.com,non-binary,False,0,False,24,Construction Engineer,96,80,86,94,63,72,75,Senior,17,B,Pomona
239,John,Conley,john.conley.239@gslingacademy.com,male,False,2,False,30,Unknown,82,74,77,95,81,76,91,Freshman,15,B,Swarthmore
240,David,Barnett,david.barnett.240@gslingacademy.com,male,False,6,False,20,Software Engineer,100,72,99,64,70,93,67,Junior,16,B,Bowdoin
241,Peter,Garner,peter.garner.241@gslingacademy.com,male,False,0,False,27,Software Engineer,91,81,91,76,100,92,87,Sophomore,16,B,Stanford
242,Douglas,Stewart,douglas.stewart.242@gslingacademy.com,male,False,6,False,2,Business Owner,87,62,85,64,63,61,85,Junior,17,C,Bowdoin
243,Heidi,Jones,heidi.jones.243@gslingacademy.com,female,False,6,False,16,Banker,75,95,84,87,78,82,86,Freshman,15,B,NYU
244,Jeremy,Daniels,jeremy.daniels.244@gslingacademy.com,male,True,1,False,27,Banker,86,78,61,71,94,92,65,Senior,17,C,Harvard
245,Dustin,Dodson,dustin.dodson.245@gslingacademy.com,male,False,4,True,24,Accountant,94,62,97,96,74,68,69,Senior,18,B,Williams
246,Christopher,Cohen,christopher.cohen.246@gslingacademy.com,male,False,4,False,23,Accountant,99,64,92,78,30,78,88,Senior,17,C,NYU
247,Willie,Ellis,willie.ellis.247@gslingacademy.com,male,False,1,False,15,Government Officer,84,91,94,66,78,71,93,Freshman,14,B,Smith
248,Robert,Hawkins,robert.hawkins.248@gslingacademy.com,male,False,3,False,25,Stock Investor,92,81,68,96,99,92,79,Sophomore,15,B,Northwestern
249,Stacy,Jordan,stacy.jordan.249@gslingacademy.com,female,False,2,False,32,Software Engineer,95,84,95,72,62,80,83,Junior,17,B,Harvard
250,Robert,Swanson,robert.swanson.250@gslingacademy.com,male,False,3,False,35,Lawyer,90,88,94,99,92,87,97,Junior,16,A,Dartmouth
251,Holly,Henderson,holly.henderson.251@gslingacademy.com,female,False,3,False,3,Artist,93,100,87,66,85,96,87,Senior,17,B,Vanderbilt
252,Debra,Valdez,debra.valdez.252@gslingacademy.com,female,False,1,False,28,Designer,69,63,88,73,83,74,94,Junior,17,C,Smith
253,Vincent,Robertson,vincent.robertson.253@gslingacademy.com,non-binary,False,1,False,3,Game Developer,97,80,80,65,91,67,84,Sophomore,16,B,Johns Hopkins
254,Karen,Spencer,karen.spencer.254@gslingacademy.com,female,False,0,False,21,Accountant,76,72,80,92,41,90,78,Sophomore,16,C,Bowdoin
255,Nathan,Riley,nathan.riley.255@gslingacademy.com,male,False,3,False,35,Unknown,85,85,92,86,99,86,93,Senior,18,B,Wellesley
256,Andrea,Sutton,andrea.sutton.256@gslingacademy.com,female,False,7,True,35,Software Engineer,91,87,89,97,93,87,100,Junior,16,A,Amherst
257,Tracey,Turner,tracey.turner.257@gslingacademy.com,female,False,7,True,14,Accountant,82,95,92,62,73,75,93,Senior,18,B,Tufts
258,Tammy,Olsen,tammy.olsen.258@gslingacademy.com,female,True,7,False,1,Business Owner,59,56,87,97,62,74,61,Sophomore,15,C,Davidson
259,Sheila,Wilkinson,sheila.wilkinson.259@gslingacademy.com,female,False,9,True,0,Business Owner,78,71,73,51,80,84,65,Sophomore,16,C,Middlebury
260,Nathan,Padilla,nathan.padilla.260@gslingacademy.com,male,False,2,False,12,Construction Engineer,89,65,82,65,76,95,62,Senior,18,C,Rice
261,Sarah,Santiago,sarah.santiago.261@gslingacademy.com,female,False,3,False,35,Software Engineer,86,91,92,96,90,96,90,Senior,18,A,Pomona
262,Christopher,Cruz,christopher.cruz.262@gslingacademy.com,male,False,4,False,2,Artist,76,93,65,95,76,88,88,Freshman,14,B,Smith
263,Nicholas,Sanders,nicholas.sanders.263@gslingacademy.com,male,True,2,False,16,Unknown,79,68,63,72,81,67,67,Senior,17,C,Bowdoin
264,Jessica,Waters,jessica.waters.264@gslingacademy.com,female,False,3,False,31,Lawyer,91,96,77,76,80,97,80,Senior,17,B,Tufts
265,James,Miller,james.miller.265@gslingacademy.com,male,False,5,False,4,Business Owner,89,66,80,77,60,88,74,Senior,18,C,USC
266,Adam,Kane,adam.kane.266@gslingacademy.com,male,False,3,False,19,Unknown,97,94,81,97,79,86,63,Junior,16,B,Davidson
267,Patricia,Gonzalez,patricia.gonzalez.267@gslingacademy.com,female,False,3,True,15,Banker,100,86,74,96,80,99,76,Sophomore,15,B,Dartmouth
268,Whitney,Holmes,whitney.holmes.268@gslingacademy.com,female,False,1,False,30,Doctor,96,68,87,96,91,68,65,Freshman,14,B,UC Berkeley
269,Rachel,Hamilton,rachel.hamilton.269@gslingacademy.com,non-binary,False,7,False,17,Banker,94,64,100,71,84,92,99,Senior,17,B,Colgate
270,Melissa,Marshall,melissa.marshall.270@gslingacademy.com,female,False,2,False,23,Software Engineer,98,68,80,75,80,81,60,Senior,18,C,University of Chicago
271,Jacob,Henderson,jacob.henderson.271@gslingacademy.com,male,False,1,False,3,Business Owner,53,71,98,95,94,71,77,Junior,16,C,Williams
272,Melissa,Huerta,melissa.huerta.272@gslingacademy.com,female,False,7,False,4,Business Owner,44,64,58,66,87,62,68,Freshman,14,D,NYU
273,Kevin,Camacho,kevin.camacho.273@gslingacademy.com,male,False,0,False,25,Unknown,85,70,73,95,100,70,94,Senior,17,B,Bowdoin
274,Anthony,Martinez,anthony.martinez.274@gslingacademy.com,male,True,10,False,1,Business Owner,51,91,67,79,58,52,75,Freshman,15,D,Davidson
275,Randy,Rodriguez,randy.rodriguez.275@gslingacademy.com,male,False,1,False,24,Lawyer,90,89,82,74,67,92,82,Freshman,14,B,Wellesley
276,Patrick,Vazquez,patrick.vazquez.276@gslingacademy.com,male,False,1,False,15,Software Engineer,100,92,90,66,73,68,70,Sophomore,16,C,Pomona
277,Kim,Flores,kim.flores.277@gslingacademy.com,female,True,7,False,1,Business Owner,95,73,61,91,84,92,94,Junior,17,B,Emory
278,Robert,Salazar,robert.salazar.278@gslingacademy.com,male,False,1,True,33,Lawyer,76,81,96,74,75,80,98,Sophomore,15,B,Wellesley
279,Victoria,Vasquez,victoria.vasquez.279@gslingacademy.com,female,False,1,False,11,Designer,71,98,96,60,90,79,72,Sophomore,15,B,Reed
280,Ricardo,Macias,ricardo.macias.280@gslingacademy.com,male,False,3,False,10,Banker,95,60,87,71,91,84,98,Freshman,14,B,N.A.
281,Brandi,Bauer,brandi.bauer.281@gslingacademy.com,female,False,7,True,15,Software Engineer,92,88,76,93,69,75,97,Junior,16,B,N.A.
282,Jorge,Roth,jorge.roth.282@gslingacademy.com,male,False,5,False,34,Scientist,82,95,96,100,89,64,91,Junior,16,B,Carnegie Mellon
283,Benjamin,Davis,benjamin.davis.283@gslingacademy.com,male,False,3,False,30,Lawyer,85,94,83,76,77,81,92,Junior,17,B,Boston University
284,Nancy,Pierce,nancy.pierce.284@gslingacademy.com,female,True,4,True,4,Artist,82,85,75,92,76,95,85,Sophomore,16,B,Dartmouth
285,Catherine,Weiss,catherine.weiss.285@gslingacademy.com,female,False,2,False,28,Stock Investor,98,77,94,63,69,88,100,Sophomore,16,B,UCSD
286,Jacob,Perez,jacob.perez.286@gslingacademy.com,male,False,5,True,29,Doctor,93,96,94,84,91,67,68,Junior,17,B,UC Berkeley
287,Penny,Zuniga,penny.zuniga.287@gslingacademy.com,female,False,7,True,30,Lawyer,84,97,60,100,83,88,94,Freshman,15,B,Brown
288,Anthony,Cox,anthony.cox.288@gslingacademy.com,male,False,4,False,31,Unknown,81,95,76,60,61,98,77,Sophomore,15,C,University of Michigan
289,Angela,Nelson,angela.nelson.289@gslingacademy.com,female,False,8,False,1,Business Owner,62,64,84,67,78,51,62,Junior,16,D,Vanderbilt
290,Lisa,White,lisa.white.290@gslingacademy.com,female,False,6,False,16,Software Engineer,92,70,60,94,87,90,86,Freshman,14,B,Carnegie Mellon
291,Robin,Parker,robin.parker.291@gslingacademy.com,female,False,2,True,18,Teacher,64,93,61,61,74,94,64,Sophomore,16,C,Johns Hopkins
292,Cynthia,Shields,cynthia.shields.292@gslingacademy.com,female,True,1,False,4,Game Developer,89,67,97,67,75,94,93,Freshman,14,B,Barnard
293,Pamela,Wilkinson,pamela.wilkinson.293@gslingacademy.com,female,False,8,False,32,Accountant,99,88,84,87,36,96,86,Sophomore,15,B,University of Michigan
294,Brenda,Nichols,brenda.nichols.294@gslingacademy.com,female,False,2,False,12,Banker,95,82,93,99,66,93,86,Junior,17,B,Colgate
295,Laura,Rodriguez,laura.rodriguez.295@gslingacademy.com,female,True,6,False,5,Designer,72,92,67,100,70,94,81,Sophomore,15,B,MIT
296,Julie,Carey,julie.carey.296@gslingacademy.com,female,False,2,True,15,Government Officer,68,89,68,90,68,99,74,Junior,16,C,Northwestern
297,Barbara,Andrews,barbara.andrews.297@gslingacademy.com,female,False,3,False,31,Accountant,92,69,78,68,70,80,73,Freshman,15,C,Boston University
298,Tracy,Johnson,tracy.johnson.298@gslingacademy.com,male,False,2,False,2,Game Developer,97,74,97,60,65,90,97,Freshman,15,B,University of Michigan
299,Sarah,Oconnor,sarah.oconnor.299@gslingacademy.com,female,False,1,False,2,Unknown,81,92,94,77,84,63,64,Senior,18,C,Wesleyan
300,Joseph,Landry,joseph.landry.300@gslingacademy.com,male,False,3,False,20,Software Engineer,88,60,81,85,87,90,76,Junior,16,B,Middlebury
301,Terry,Chen,terry.chen.301@gslingacademy.com,male,False,1,True,11,Stock Investor,76,82,70,72,78,60,81,Senior,17,C,Wesleyan
302,Heather,Faulkner,heather.faulkner.302@gslingacademy.com,female,False,10,False,26,Banker,77,62,97,82,74,98,95,Senior,17,B,UCLA
303,Wanda,Baxter,wanda.baxter.303@gslingacademy.com,female,False,3,False,22,Accountant,89,81,99,71,67,74,89,Freshman,15,B,Wellesley
304,Amanda,Davis,amanda.davis.304@gslingacademy.com,female,False,1,True,12,Government Officer,65,69,66,65,90,76,60,Junior,17,C,Northwestern
305,Gina,Powell,gina.powell.305@gslingacademy.com,female,True,10,False,4,Business Owner,82,55,76,63,70,61,60,Freshman,14,D,USC
306,Sabrina,Hall,sabrina.hall.306@gslingacademy.com,female,False,3,False,34,Banker,77,60,61,91,62,78,91,Freshman,14,C,Wesleyan
307,Lauren,Miller,lauren.miller.307@gslingacademy.com,female,False,0,False,9,Teacher,66,70,88,70,62,70,75,Junior,16,C,Amherst
308,Jessica,Diaz,jessica.diaz.308@gslingacademy.com,female,False,5,False,43,Doctor,90,96,100,87,100,90,89,Senior,17,A,Bryn Mawr
309,Ashley,Garcia,ashley.garcia.309@gslingacademy.com,female,False,2,False,1,Real Estate Developer,73,87,90,96,61,61,76,Senior,17,C,University of Michigan
310,Miranda,Johnson,miranda.johnson.310@gslingacademy.com,female,False,2,False,19,Software Engineer,89,64,74,97,95,77,88,Junior,16,B,Claremont McKenna
311,Tracy,Johnston,tracy.johnston.311@gslingacademy.com,female,True,4,False,2,Business Owner,72,55,54,62,75,79,96,Senior,18,C,Harvard
312,Erik,Butler,erik.butler.312@gslingacademy.com,male,False,1,False,34,Scientist,87,90,89,88,93,87,70,Sophomore,15,B,Georgetown
313,Tiffany,Jones,tiffany.jones.313@gslingacademy.com,female,False,4,True,31,Scientist,75,98,96,85,81,69,90,Senior,18,B,Davidson
314,Brandy,Campbell,brandy.campbell.314@gslingacademy.com,female,False,4,False,11,Teacher,80,85,98,99,92,70,96,Junior,16,B,Caltech
315,Joel,Hicks,joel.hicks.315@gslingacademy.com,male,False,2,False,35,Unknown,85,87,87,90,91,91,99,Junior,16,A,NYU
316,John,Miller,john.miller.316@gslingacademy.com,male,False,4,False,20,Software Engineer,92,93,74,76,79,65,74,Senior,17,C,Hamilton
317,Nancy,Jones,nancy.jones.317@gslingacademy.com,female,True,0,False,22,Unknown,63,60,92,88,90,68,100,Senior,18,B,NYU
318,Jody,Mueller,jody.mueller.318@gslingacademy.com,female,False,3,False,2,Game Developer,99,99,87,80,89,78,87,Sophomore,16,B,Cornell
319,Steven,Fox,steven.fox.319@gslingacademy.com,male,False,7,False,1,Business Owner,87,88,51,96,77,71,61,Senior,17,C,Bowdoin
320,Taylor,Klein,taylor.klein.320@gslingacademy.com,female,False,4,False,34,Software Engineer,87,84,62,76,89,83,93,Junior,17,B,Oberlin
321,David,Barron,david.barron.321@gslingacademy.com,male,True,6,False,17,Software Engineer,90,75,71,64,97,89,88,Sophomore,16,B,UCLA
322,Kevin,Thompson,kevin.thompson.322@gslingacademy.com,male,False,6,False,34,Doctor,94,83,99,100,94,91,69,Freshman,15,A,Cornell
323,Andrea,Walters,andrea.walters.323@gslingacademy.com,female,True,5,False,25,Unknown,86,76,81,83,81,70,65,Junior,16,C,Davidson
324,David,Wright,david.wright.324@gslingacademy.com,male,False,3,False,8,Unknown,96,81,95,78,79,65,86,Junior,16,B,Oberlin
325,Anthony,Oconnor,anthony.oconnor.325@gslingacademy.com,male,False,3,False,4,Unknown,75,69,85,73,79,93,74,Senior,18,C,Vassar
326,Laura,Miller,laura.miller.326@gslingacademy.com,female,False,1,True,26,Lawyer,74,92,81,79,74,85,86,Sophomore,15,B,Oberlin
327,Steven,Barrett,steven.barrett.327@gslingacademy.com,male,False,1,False,13,Writer,96,91,96,69,70,99,70,Junior,16,B,Bryn Mawr
328,Miranda,Ruiz,miranda.ruiz.328@gslingacademy.com,female,False,1,True,4,Government Officer,79,77,62,98,76,99,82,Senior,17,B,Harvard
329,Matthew,Anderson,matthew.anderson.329@gslingacademy.com,male,False,2,False,27,Lawyer,70,88,60,68,66,82,60,Sophomore,15,C,N.A.
330,Kenneth,Flores,kenneth.flores.330@gslingacademy.com,male,False,5,False,32,Unknown,79,91,62,87,80,65,94,Junior,16,C,Emory
331,Sydney,Johnson,sydney.johnson.331@gslingacademy.com,female,False,1,False,25,Software Engineer,91,65,86,66,88,85,60,Sophomore,15,C,Johns Hopkins
332,Carla,Lewis,carla.lewis.332@gslingacademy.com,female,False,1,False,13,Designer,90,72,78,61,78,88,74,Sophomore,16,C,Amherst
333,Jeffrey,Shannon,jeffrey.shannon.333@gslingacademy.com,male,False,1,False,31,Construction Engineer,87,100,86,60,80,78,96,Junior,17,B,Stanford
334,Angela,Park,angela.park.334@gslingacademy.com,female,False,3,False,8,Teacher,69,99,78,85,98,86,73,Sophomore,16,B,Davidson
335,Brandon,Smith,brandon.smith.335@gslingacademy.com,male,True,9,False,0,Business Owner,66,99,50,62,97,60,84,Junior,17,C,Cornell
336,Kenneth,Moody,kenneth.moody.336@gslingacademy.com,male,False,7,False,6,Government Officer,65,95,78,65,74,69,63,Freshman,14,C,Yale
337,Scott,Hughes,scott.hughes.337@gslingacademy.com,male,False,2,False,7,Government Officer,83,81,88,82,97,83,74,Sophomore,15,B,Colgate
338,Cody,Jimenez,cody.jimenez.338@gslingacademy.com,male,False,1,False,32,Lawyer,100,89,95,63,67,92,75,Senior,17,B,Hamilton
339,Allen,Farmer,allen.farmer.339@gslingacademy.com,male,False,5,True,30,Software Engineer,85,70,78,66,69,62,100,Freshman,15,C,Boston University
